ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,rejected,anomaly,anomaly_score
1445373479.392473,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53608,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373481.393405,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53609,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373483.394625,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53610,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373485.446534,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53611,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373487.447985,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53612,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373479.095339,Ct4Yqo1TheWZvoIugk,192.168.89.2,11850,8.8.8.8,53,udp,48852,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445373489.448709,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53613,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373491.449764,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53614,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373493.450854,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53615,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373495.451918,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53616,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373497.453008,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53617,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373489.093492,ClM1be2N0L0hKPMBlh,192.168.89.2,18798,8.8.8.8,53,udp,49909,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445373499.454121,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53618,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373501.45516,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53619,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373503.456251,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53620,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373505.506458,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53621,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373507.507556,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53622,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373499.091982,CfFHwpWBNR6szT5d3,192.168.89.2,1945,8.8.8.8,53,udp,65126,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445373509.508754,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53623,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373511.509745,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53624,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373513.510777,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53625,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373515.511865,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53626,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373517.512931,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53627,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373509.089724,C2Q7er2m8OMAdvEjmc,192.168.89.2,32838,8.8.8.8,53,udp,21724,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445373519.514017,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53628,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373521.515295,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53629,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373523.516177,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53630,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373525.588439,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53631,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373527.589169,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53632,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373519.08786,CBYsEkiDb5uqJlw68,192.168.89.2,9385,8.8.8.8,53,udp,47076,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445373529.590429,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53633,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373531.591408,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53634,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373533.592567,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53635,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373535.593457,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53636,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373537.594719,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53637,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373529.085999,CqsRyq87xuGyF7r7i,192.168.89.2,40359,8.8.8.8,53,udp,46555,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445373539.595651,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53638,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373541.596871,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53639,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373543.59777,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53640,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373545.648012,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53641,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373547.6491,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53642,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373539.084131,Cozhrz2W9s7FfljU8f,192.168.89.2,55735,8.8.8.8,53,udp,4089,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445373549.650271,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53643,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373551.651273,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53644,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373553.652317,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53645,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373555.653416,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53646,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373557.654474,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53647,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373549.082288,CI6Lts1TwR31iqpmUb,192.168.89.2,33784,8.8.8.8,53,udp,59734,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445373559.655582,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53648,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373561.656669,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53649,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373563.657717,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53650,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373565.709793,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53651,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373567.710903,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53652,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373559.080356,C0ax7z2DIvUZwZvBfe,192.168.89.2,30714,8.8.8.8,53,udp,27487,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445373569.711979,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53653,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373571.71311,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53654,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373573.714107,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53655,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373575.715341,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53656,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373577.716266,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53657,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373569.07852,CcXKpmYzcxNR7vckh,192.168.89.2,39330,8.8.8.8,53,udp,19998,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445373579.717532,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53658,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373581.718421,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53659,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373583.719649,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53660,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373585.790416,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53661,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373587.791884,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53662,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373579.076631,Cj7muAIFlKOZnrw3b,192.168.89.2,9237,8.8.8.8,53,udp,51793,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445373589.792597,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53663,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373591.793907,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53664,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373593.79473,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53665,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373595.795968,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53666,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373597.796884,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53667,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373589.074763,CtMMLvNWWxSbnmTh8,192.168.89.2,41201,8.8.8.8,53,udp,11779,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445373599.798154,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53668,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373601.799042,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53669,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373603.800107,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53670,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373605.852203,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53671,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373607.853289,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53672,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373599.07291,CcynYSchq2l5u0fHj,192.168.89.2,41095,8.8.8.8,53,udp,60595,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445373609.854335,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53673,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373611.855542,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53674,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373613.856581,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53675,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373615.857589,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53676,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373617.858681,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53677,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373609.071022,C0ZKBN1PdiMZix4bI,192.168.89.2,8462,8.8.8.8,53,udp,19776,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445373619.859742,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53678,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373621.860823,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53679,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373623.861889,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53680,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373625.911948,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53681,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373627.913046,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53682,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373619.069186,C9TrzH1LMIsDvzxFA7,192.168.89.2,35572,8.8.8.8,53,udp,64106,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445373629.914497,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53683,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373631.915174,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53684,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373633.916523,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53685,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373635.91733,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53686,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373637.918596,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53687,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373629.067286,CoLsAW23vtLnz4yjw6,192.168.89.2,43096,8.8.8.8,53,udp,6092,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445373639.919523,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53688,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373641.920739,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53689,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373643.921636,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53690,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373645.99394,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53691,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373647.994847,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53692,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373639.065403,Cw9lB5Cq69HpV0KN,192.168.89.2,46158,8.8.8.8,53,udp,30442,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445373649.99605,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53693,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373651.996972,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53694,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373653.998043,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53695,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373655.999128,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53696,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373658.000234,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53697,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373649.063551,C74Abf4JVXFrblolG6,192.168.89.2,62001,8.8.8.8,53,udp,8814,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445373660.001283,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53698,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373662.002349,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53699,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373664.003436,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53700,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373666.053497,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53701,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373646.253067,CS9ypE1eTdX30kZ12c,192.168.89.2,2057,8.8.8.8,53,udp,2,ntp1.dlink.com,1,C_INTERNET,1,A,,,False,False,True,False,0,False,True,0.17029339216167982
1445373656.251961,CS9ypE1eTdX30kZ12c,192.168.89.2,2057,8.8.8.8,53,udp,4,ntp1.dlink.com,1,C_INTERNET,1,A,,,False,False,True,False,0,False,True,0.17029339216167982
1445373651.252892,CS9ypE1eTdX30kZ12c,192.168.89.2,2057,8.8.8.8,53,udp,3,ntp1.dlink.com,1,C_INTERNET,1,A,,,False,False,True,False,0,False,True,0.17029339216167982
1445373668.054592,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53702,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373659.062103,CdseQ84G7dksMh13F4,192.168.89.2,64039,8.8.8.8,53,udp,19526,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445373670.055673,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53703,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373672.056809,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53704,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373674.057803,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53705,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373676.058875,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53706,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373678.059976,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53707,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373669.059929,Cdq0PW31SYzUNOMRq,192.168.89.2,62076,8.8.8.8,53,udp,34115,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445373680.061066,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53708,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373682.06212,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53709,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373684.063372,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53710,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373686.114289,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53711,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373688.115741,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53712,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373679.057931,CehUNh2Kj6AOCcmDc6,192.168.89.2,46275,8.8.8.8,53,udp,1801,localhost,1,C_INTERNET,1,A,,,False,False,False,False,0,False,False,-0.016627533107609893
1445373690.116487,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53713,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
1445373692.117673,CaUhHAn4KMRSBqXsg,192.168.88.61,949,192.168.88.1,53,udp,53714,time.nist.gov,1,C_INTERNET,1,A,5.0,REFUSED,False,False,True,False,0,True,False,-0.14658403086830785
